"Package","LinkedPackage","Date"
"PKfit","stats4","2009-11-19"
"PKfit","odesolve","2009-11-19"
"PKfit","rgenoud","2009-11-19"
"PKtools","methods","2009-11-19"
"PKtools","lattice","2009-11-19"
"PKtools","nlme","2009-11-19"
"PKtools","R2HTML","2009-11-19"
"PKtools","xtable","2009-11-19"
"plan","R (>= 0.99)","2009-11-19"
"playwith","R (>= 2.7.0)","2009-11-19"
"playwith","lattice (>= 0.16-3)","2009-11-19"
"playwith","cairoDevice","2009-11-19"
"playwith","gWidgetsRGtk2,"2009-11-19"
(>= 0.0-45)","2009-11-19"
"playwith","grid","2009-11-19"
"plink","R (>= 2.9.2)","2009-11-19"
"plink","methods","2009-11-19"
"plink","statmod","2009-11-19"
"plink","lattice","2009-11-19"
"plink","MASS","2009-11-19"
"plm","R (>= 1.8.0)","2009-11-19"
"plm","stats","2009-11-19"
"plm","kinship","2009-11-19"
"plm","nlme","2009-11-19"
"plm","Formula (>= 0.2-0)","2009-11-19"
"plm","MASS","2009-11-19"
"plm","sandwich","2009-11-19"
"plotpc","grid","2009-11-19"
"plRasch","survival","2009-11-19"
"plsgenomics","R (>= 2.0.0)","2009-11-19"
"plsgenomics","MASS","2009-11-19"
"plspm","amap","2009-11-19"
"plus","R (>= 2.4.0)","2009-11-19"
"plus","grDevices","2009-11-19"
"plus","graphics","2009-11-19"
"plus","stats","2009-11-19"
"plus","utils","2009-11-19"
"plyr","R (>= 2.8)","2009-11-19"
"PMA","R (>= 1.9.0)","2009-11-19"
"PMA","plyr","2009-11-19"
"pmg","lattice","2009-11-19"
"pmg","MASS","2009-11-19"
"pmg","proto","2009-11-19"
"pmg","foreign","2009-11-19"
"pmg","gWidgets(>= 0.0-36)","2009-11-19"
"pmg","gWidgetsRGtk2(>= 0.0-53)","2009-11-19"
"pmml","XML","2009-11-19"
"poLCA","scatterplot3d","2009-11-19"
"poLCA","MASS","2009-11-19"
"polycor","R (>= 1.9.0)","2009-11-19"
"polycor","mvtnorm","2009-11-19"
"polycor","sfsmisc","2009-11-19"
"polydect","R (>= 2.4.1)","2009-11-19"
"polySegratio","gdata","2009-11-19"
"polySegratioMM","polySegratio","2009-11-19"
"polySegratioMM","coda","2009-11-19"
"Pomic","stats","2009-11-19"
"pomp","R(>= 2.8.1)","2009-11-19"
"pomp","stats","2009-11-19"
"pomp","methods","2009-11-19"
"pomp","graphics","2009-11-19"
"pomp","deSolve","2009-11-19"
"pomp","subplex","2009-11-19"
"pomp","mvtnorm","2009-11-19"
"pooh","R (>= 2.4.1)","2009-11-19"
"portfolio","R (>= 2.4.0)","2009-11-19"
"portfolio","methods","2009-11-19"
"portfolio","graphics","2009-11-19"
"portfolio","grid","2009-11-19"
"portfolio","lattice","2009-11-19"
"portfolio","nlme","2009-11-19"
"portfolioSim","R (>= 2.4.0)","2009-11-19"
"portfolioSim","methods","2009-11-19"
"portfolioSim","lattice","2009-11-19"
"portfolioSim","portfolio (>= 0.4-0)","2009-11-19"
"POT","R (>= 1.8.0)","2009-11-19"
"potts","R (>= 2.6.0)","2009-11-19"
"powerSurvEpi","R (>= 2.8.1)","2009-11-19"
"ppls","splines","2009-11-19"
"ppls","MASS","2009-11-19"
"prabclus","R (>= 2.0)","2009-11-19"
"prabclus","MASS","2009-11-19"
"predbayescor","R (>= 2.5.1)","2009-11-19"
"predmixcor","R (>= 1.5.0)","2009-11-19"
"prefmod","stats","2009-11-19"
"prefmod","gnm","2009-11-19"
"prefmod","colorspace","2009-11-19"
"PresenceAbsence","R (>= 2.2.0)","2009-11-19"
"prim","R (>= 1.4.0)","2009-11-19"
"prim","ks","2009-11-19"
"primer","deSolve","2009-11-19"
"primer","lattice","2009-11-19"
"princurve","R (>= 1.9.0)","2009-11-19"
"princurve","stats","2009-11-19"
"princurve","graphics","2009-11-19"
"prodlim","R (>= 1.9.1)","2009-11-19"
"prodlim","KernSmooth","2009-11-19"
"prodlim","survival","2009-11-19"
"profileModel","R (>= 2.6.0)","2009-11-19"
"profr","R (>= 2.6.2)","2009-11-19"
"profr","digest","2009-11-19"
"proj4","R (>= 2.0.0)","2009-11-19"
"proptest","survival (>= 2.35-4)","2009-11-19"
"proto","R (>= 2.3.1)","2009-11-19"
"proxy","R (>= 2.4.0)","2009-11-19"
"PSAgraphics","R (>= 2.7.2)","2009-11-19"
"pscl","R (>= 2.3.0)","2009-11-19"
"pscl","MASS","2009-11-19"
"pscl","stats","2009-11-19"
"pscl","mvtnorm","2009-11-19"
"pscl","coda","2009-11-19"
"pseudo","KMsurv","2009-11-19"
"pseudo","geepack","2009-11-19"
"psgp","intamap","2009-11-19"
"PSM","MASS","2009-11-19"
"PSM","numDeriv","2009-11-19"
"PSM","odesolve","2009-11-19"
"PSM","ucminf","2009-11-19"
"pspline","R (>= 2.0.0)","2009-11-19"
"pspline","stats","2009-11-19"
"pspline","graphics","2009-11-19"
"psychometric","multilevel","2009-11-19"
"psychometric","nlme","2009-11-19"
"psychometric","R(>= 2.3.0)","2009-11-19"
"psychotree","R (>= 2.0.0)","2009-11-19"
"psychotree","stats","2009-11-19"
"psychotree","party","2009-11-19"
"psychotree","strucchange","2009-11-19"
"psyphy","R (>= 2.4.0)","2009-11-19"
"psyphy","stats","2009-11-19"
"psyphy","graphics","2009-11-19"
"PTAk","tensor","2009-11-19"
"PTAk","tensorA","2009-11-19"
"pvclust","R (>= 1.8.0)","2009-11-19"
"pwr","R (>= 1.8.0)","2009-11-19"
"PwrGSD","survival","2009-11-19"
"qAnalyst","lattice","2009-11-19"
"qAnalyst","MASS","2009-11-19"
"qAnalyst","alr3","2009-11-19"
"qAnalyst","SuppDists","2009-11-19"
"QCA","R (>= 1.9.0)","2009-11-19"
"QCA","lpSolve","2009-11-19"
"QCAGUI","R (>= 2.1.0)","2009-11-19"
"QCAGUI","tcltk","2009-11-19"
"QCAGUI","grDevices","2009-11-19"
"QCAGUI","utils","2009-11-19"
"QCAGUI","QCA (>= 0.4-6)","2009-11-19"
"QCAGUI","MASS","2009-11-19"
"qcc","R (>= 2.9)","2009-11-19"
"qgen","MASS","2009-11-19"
"qgen","lme4","2009-11-19"
"qgen","Matrix","2009-11-19"
"qgen","methods","2009-11-19"
"qlspack","R (>= 2.4.1)","2009-11-19"
"qlspack","geepack (>= 1.0-12)","2009-11-19"
"qlspack","utils","2009-11-19"
"qp","R (>= 2.2.1)","2009-11-19"
"qpcR","R (>= 2.0.0)","2009-11-19"
"qpcR","MASS","2009-11-19"
"qpcR","rgenoud","2009-11-19"
"qpcR","gplots","2009-11-19"
"qpcR","gtools","2009-11-19"
"qpcR","minpack.lm","2009-11-19"
"QRMlib","R(>= 2.7.0)","2009-11-19"
"QRMlib","methods","2009-11-19"
"QRMlib","fSeries","2009-11-19"
"QRMlib","mvtnorm","2009-11-19"
"QRMlib","chron","2009-11-19"
"qtl","R (>= 2.4.0)","2009-11-19"
"qtlbim","stats","2009-11-19"
"qtlbim","qtl (>= 1.9.43)","2009-11-19"
"qtlbim","lattice","2009-11-19"
"qtlbim","coda","2009-11-19"
"qtlbim","tools","2009-11-19"
"qtlbim","MASS","2009-11-19"
"qtlbook","qtl","2009-11-19"
"qualV","R (>= 2.0.0)","2009-11-19"
"qualV","KernSmooth","2009-11-19"
"quantchem","R (>= 2.0)","2009-11-19"
"quantchem","MASS","2009-11-19"
"quantchem","outliers","2009-11-19"
"quantmod","methods","2009-11-19"
"quantmod","xts(>= 0.6-7)","2009-11-19"
"quantmod","zoo","2009-11-19"
"quantmod","Defaults","2009-11-19"
"quantmod","TTR(>= 0.2)","2009-11-19"
"quantreg","R (>= 2.6)","2009-11-19"
"quantreg","stats","2009-11-19"
"quantreg","SparseM","2009-11-19"
"quantregForest","randomForest","2009-11-19"
"qvalue","tcltk","2009-11-19"
"R.cache","R (>= 2.3.0)","2009-11-19"
"R.cache","R.methodsS3 (>= 1.0.0)","2009-11-19"
"R.cache","R.utils (>= 1.0.0)","2009-11-19"
"R.filesets","R (>= 2.6.0)","2009-11-19"
"R.filesets","R.methodsS3 (>= 1.0.3)","2009-11-19"
"R.filesets","R.oo (>= 1.6.0)","2009-11-19"
"R.filesets","R.utils,"2009-11-19"
(>= 1.2.0)","2009-11-19"
"R.filesets","digest (>= 0.3.1)","2009-11-19"
"R.huge","R (>= 2.0.0)","2009-11-19"
"R.huge","R.oo","2009-11-19"
"R.huge","R.utils (>= 1.0.3)","2009-11-19"
"R.matlab","R (>= 2.0.0)","2009-11-19"
"R.matlab","R.oo","2009-11-19"
"R.methodsS3","R (>= 2.2.0)","2009-11-19"
"R.oo","R (>= 2.2.0)","2009-11-19"
"R.oo","R.methodsS3","2009-11-19"
"R.oo","utils","2009-11-19"
"R.rsp","R (>= 2.0.0)","2009-11-19"
"R.rsp","R.oo","2009-11-19"
"R.rsp","R.utils","2009-11-19"
"R.utils","R (>= 2.4.0)","2009-11-19"
"R.utils","R.oo (>= 1.6.5)","2009-11-19"
"R2HTML","R (>= 2.0)","2009-11-19"
"R2jags","methods","2009-11-19"
"R2jags","R(>= 2.7.0)","2009-11-19"
"R2jags","coda","2009-11-19"
"R2jags","R2WinBUGS","2009-11-19"
"R2jags","rjags(>= 1.0.3-8)","2009-11-19"
"R2PPT","R (>= 2.2.0)","2009-11-19"
"R2PPT","rcom","2009-11-19"
"R2wd","R (>= 2.8.0)","2009-11-19"
"R2wd","rcom","2009-11-19"
"R2wd","rscproxy","2009-11-19"
"R2wd","utils","2009-11-19"
"R2wd","latticeExtra","2009-11-19"
"R2WinBUGS","R (>= 2.5.0)","2009-11-19"
"R2WinBUGS","coda (>= 0.11-0)","2009-11-19"
"r4ss","R (>= 2.8.0)","2009-11-19"
"r4ss","tcltk","2009-11-19"
"rainbow","R (>= 2.6.0)","2009-11-19"
"rainbow","hdrcde","2009-11-19"
"rainbow","ks","2009-11-19"
"rainbow","MASS","2009-11-19"
"rainbow","pcaPP","2009-11-19"
"rainbow","cluster","2009-11-19"
"ramps","R (>= 2.5.1)","2009-11-19"
"ramps","coda","2009-11-19"
"ramps","fields","2009-11-19"
"ramps","Matrix (>= 0.999375-10)","2009-11-19"
"ramps","maps","2009-11-19"
"ramps","methods","2009-11-19"
"ramps","nlme","2009-11-19"
"random","R (>= 2.8.0)","2009-11-19"
"RandomFields","R (>= 2.6.0)","2009-11-19"
"randomForest","R (>= 2.0.0)","2009-11-19"
"randomForest","stats","2009-11-19"
"randomLCA","R(>= 2.6.0)","2009-11-19"
"randomLCA","lattice","2009-11-19"
"randomLCA","nlme","2009-11-19"
"randomLCA","boot","2009-11-19"
"randomSurvivalForest","R (>= 2.6.0)","2009-11-19"
"randtoolbox","R (>= 2.6.0)","2009-11-19"
"RandVar","R (>= 2.7.0)","2009-11-19"
"RandVar","methods","2009-11-19"
"RandVar","startupmsg","2009-11-19"
"RandVar","distr(>= 2.0)","2009-11-19"
"RandVar","distrEx(>=,"2009-11-19"
2.0)","2009-11-19"
"RankAggreg","R (>= 2.4.0)","2009-11-19"
"RankAggreg","gtools","2009-11-19"
"RArcInfo","R (>= 2.3.0)","2009-11-19"
"RaschSampler","stats","2009-11-19"
"Rassoc","R (>= 2.6.0)","2009-11-19"
"Rassoc","mvtnorm","2009-11-19"
"rateratio.test","R (>= 2.4.1)","2009-11-19"
"rateratio.test","stats","2009-11-19"
"Ratings","R (>= 2.2.0)","2009-11-19"
"Ratings","coda (>= 0.10-3)","2009-11-19"
"rattle","R (>= 2.2.0)","2009-11-19"
"rattle","pmml (>= 1.2.13)","2009-11-19"
"RBGL","graph","2009-11-19"
"RBGL","methods","2009-11-19"
"RBloomberg","RDCOMClient","2009-11-19"
"RBloomberg","zoo","2009-11-19"
"RBloomberg","chron","2009-11-19"
"rbounds","R (>= 2.7.1)","2009-11-19"
"rbounds","Matching (>= 4.6-2)","2009-11-19"
"RC","igraph","2009-11-19"
"rcdd","R (>= 2.4.1)","2009-11-19"
"rcdk","R (>= 2.0.0)","2009-11-19"
"rcdk","rJava","2009-11-19"
"rcdk","rcdklibs","2009-11-19"
"rcdk","fingerprint","2009-11-19"
"rcdk","methods","2009-11-19"
"rcdklibs","R (>= 2.0.0)","2009-11-19"
"rcdklibs","rJava","2009-11-19"
"Rcmdr","R (>= 2.6.0)","2009-11-19"
"Rcmdr","tcltk","2009-11-19"
"Rcmdr","grDevices","2009-11-19"
"Rcmdr","utils","2009-11-19"
"Rcmdr","car (>= 1.2-1)","2009-11-19"
"RcmdrPlugin.DoE","R (>= 2.8.0)","2009-11-19"
"RcmdrPlugin.DoE","tcltk","2009-11-19"
"RcmdrPlugin.DoE","DoE.base (>= 0.9-3)","2009-11-19"
"RcmdrPlugin.DoE","FrF2 (>= 1.0)","2009-11-19"
"RcmdrPlugin.DoE","DoE.wrapper (>= 0.6-2)","2009-11-19"
"RcmdrPlugin.DoE","Rcmdr (>= 1.4-6)","2009-11-19"
"RcmdrPlugin.epack","Rcmdr (>= 1.3-9)","2009-11-19"
"RcmdrPlugin.epack","rgl","2009-11-19"
"RcmdrPlugin.epack","TeachingDemos","2009-11-19"
"RcmdrPlugin.epack","tseries","2009-11-19"
"RcmdrPlugin.epack","abind","2009-11-19"
"RcmdrPlugin.epack","MASS","2009-11-19"
"RcmdrPlugin.Export","Rcmdr (>= 1.3-12)","2009-11-19"
"RcmdrPlugin.Export","xtable","2009-11-19"
"RcmdrPlugin.Export","Hmisc","2009-11-19"
"RcmdrPlugin.FactoMineR","R (>= 2.5.0)","2009-11-19"
"RcmdrPlugin.FactoMineR","FactoMineR","2009-11-19"
"RcmdrPlugin.FactoMineR","Rcmdr","2009-11-19"
"RcmdrPlugin.FactoMineR","tcltk","2009-11-19"
"RcmdrPlugin.HH","R (>= 2.5.1)","2009-11-19"
"RcmdrPlugin.HH","Rcmdr (>= 1.4-6)","2009-11-19"
"RcmdrPlugin.HH","HH (>= 2.1-28)","2009-11-19"
"RcmdrPlugin.HH","car","2009-11-19"
"RcmdrPlugin.HH","multcomp,"2009-11-19"
(>= 0.991-7)","2009-11-19"
"RcmdrPlugin.HH","leaps","2009-11-19"
"RcmdrPlugin.HH","lattice","2009-11-19"
"RcmdrPlugin.HH","grid","2009-11-19"
"RcmdrPlugin.HH","grDevices","2009-11-19"
"RcmdrPlugin.IPSUR","Rcmdr (>= 1.3-0)","2009-11-19"
"RcmdrPlugin.IPSUR","rgl","2009-11-19"
"RcmdrPlugin.orloca","Rcmdr (>= 1.3)","2009-11-19"
"RcmdrPlugin.orloca","tcltk","2009-11-19"
"RcmdrPlugin.orloca","orloca (>= 2.0)","2009-11-19"
"RcmdrPlugin.qcc","Rcmdr (>= 1.3-0)","2009-11-19"
"RcmdrPlugin.qcc","tcltk","2009-11-19"
"RcmdrPlugin.qcc","qcc","2009-11-19"
"RcmdrPlugin.qual","Rcmdr (>= 1.3-9)","2009-11-19"
"RcmdrPlugin.qual","rgl","2009-11-19"
"RcmdrPlugin.qual","abind","2009-11-19"
"RcmdrPlugin.qual","MASS","2009-11-19"
"RcmdrPlugin.qual","qcc","2009-11-19"
"RcmdrPlugin.survival","Rcmdr (>= 1.4-0)","2009-11-19"
"RcmdrPlugin.survival","tcltk","2009-11-19"
"RcmdrPlugin.survival","survival","2009-11-19"
"RcmdrPlugin.survival","date","2009-11-19"
"RcmdrPlugin.SurvivalT","Rcmdr (>= 1.3)","2009-11-19"
"RcmdrPlugin.SurvivalT","survival","2009-11-19"
"RcmdrPlugin.TeachingDemos","Rcmdr (>= 1.3-0)","2009-11-19"
"RcmdrPlugin.TeachingDemos","tcltk","2009-11-19"
"RcmdrPlugin.TeachingDemos","rgl","2009-11-19"
"RcmdrPlugin.TeachingDemos","TeachingDemos","2009-11-19"
"RColorBrewer","R (>= 2.0.0)","2009-11-19"
"rcom","R (>= 2.8.0)","2009-11-19"
"rcom","rscproxy","2009-11-19"
"rcom","utils","2009-11-19"
"rconifers","R (>= 2.5.0)","2009-11-19"
"rconifers","utils","2009-11-19"
"Rcplex","R (>= 2.6.0)","2009-11-19"
"Rcplex","slam","2009-11-19"
"Rcpp","R (>= 2.0.0)","2009-11-19"
"RcppTemplate","R (>= 2.0.0)","2009-11-19"
"RcppTemplate","zoo","2009-11-19"
"RCurl","R (>= 2.7.0)","2009-11-19"
"RCurl","methods","2009-11-19"
"RCurl","bitops","2009-11-19"
"rda","R (>= 1.8.1)","2009-11-19"
"RDieHarder","R (>= 2.5.0)","2009-11-19"
"ReacTran","R (>= 2.01)","2009-11-19"
"ReacTran","rootSolve","2009-11-19"
"ReacTran","deSolve","2009-11-19"
"ReacTran","shape","2009-11-19"
"ReadImages","R (>= 1.6)","2009-11-19"
"realized","R (>= 1.8.0)","2009-11-19"
"REEMtree","nlme","2009-11-19"
"REEMtree","rpart","2009-11-19"
"REEMtree","methods","2009-11-19"
"ref","R (>= 1.5.1)","2009-11-19"
"registry","R (>= 2.6.0)","2009-11-19"
"regtest","R (>= 2.5.1)","2009-11-19"
"relaimpo","R(>= 2.2.1)","2009-11-19"
"relaimpo","MASS","2009-11-19"
"relaimpo","boot","2009-11-19"
"relaimpo","survey","2009-11-19"
"relaimpo","methods","2009-11-19"
"relaimpo","mitools","2009-11-19"
"relations","R (>= 2.7.0)","2009-11-19"
"relations","sets (>= 0.5)","2009-11-19"
"relax","R (>= 2.6.0)","2009-11-19"
"relax","tcltk","2009-11-19"
"relaxo","lars","2009-11-19"
"Reliability","R (>= 2.4.0)","2009-11-19"
"relimp","R (>= 2.0.0)","2009-11-19"
"relsurv","survival","2009-11-19"
"relsurv","splines","2009-11-19"
"relsurv","date","2009-11-19"
"repolr","gee","2009-11-19"
"reporttools","xtable","2009-11-19"
"REQS","gtools","2009-11-19"
"ResearchMethods","tcltk","2009-11-19"
"ResearchMethods","irr","2009-11-19"
"ResearchMethods","gplots","2009-11-19"
"ResearchMethods","ellipse","2009-11-19"
"reshape","R (>= 2.6.1)","2009-11-19"
"reshape","plyr","2009-11-19"
"RExcelInstaller","R (>= 2.8.1)","2009-11-19"
"RExcelInstaller","rcom (>= 2.1-3)","2009-11-19"
"RFA","R (>= 1.8.0)","2009-11-19"
"RFA","tcltk","2009-11-19"
"RFOC","MASS","2009-11-19"
"RFreak","R (>= 2.6.0)","2009-11-19"
"RFreak","rJava (>= 0.5.0)","2009-11-19"
"Rfwdmv","R (>= 2.4.0)","2009-11-19"
"Rfwdmv","MASS","2009-11-19"
"rgcvpack","R (>= 2.1.0)","2009-11-19"
"rgdal","R (>= 2.3.0)","2009-11-19"
"rgdal","methods","2009-11-19"
"rgdal","sp","2009-11-19"
"rgenoud","R (>= 2.0.0)","2009-11-19"
"rgenoud","utils","2009-11-19"
"rggobi","R (>= 2.5.1)","2009-11-19"
"rgl","R (>= 2.7.0)","2009-11-19"
"rgl","stats","2009-11-19"
"rgl","grDevices","2009-11-19"
"Rglpk","R (>= 2.7.0)","2009-11-19"
"Rglpk","slam","2009-11-19"
"RgoogleMaps","R (>= 1.4.0)","2009-11-19"
"RgoogleMaps","graphics","2009-11-19"
"RgoogleMaps","stats","2009-11-19"
"RgoogleMaps","utils","2009-11-19"
"rgr","akima","2009-11-19"
"rgr","MASS","2009-11-19"
"RGraphics","R (>= 2.0.0)","2009-11-19"
"RGraphics","grDevices","2009-11-19"
"RGraphics","graphics","2009-11-19"
"RGraphics","grid","2009-11-19"
"RGraphics","lattice","2009-11-19"
"RGtk2","R (>= 2.5.0)","2009-11-19"
"RHmm","R (>= 2.3.0)","2009-11-19"
"RHmm","MASS","2009-11-19"
"RHmm","nlme","2009-11-19"
"RHRV","tcltk(>= 2.4.1)","2009-11-19"
"RHRV","tkrplot(>= 0.0-18)","2009-11-19"
"richards","R (>= 2.4.0)","2009-11-19"
"richards","methods","2009-11-19"
"Rigroup","R (>= 2.1)","2009-11-19"
"RII","splines","2009-11-19"
"rimage","R (>= 1.6)","2009-11-19"
"RImageJ","R (>= 2.9.0)","2009-11-19"
"RImageJ","rJava (>= 0.8-0)","2009-11-19"
"rindex","R (>= 2.6.0)","2009-11-19"
"rindex","regtest","2009-11-19"
"ringscale","FITSio","2009-11-19"
"ringscale","tcltk","2009-11-19"
"RInside","R (>= 2.8.0)","2009-11-19"
"RInside","Rcpp","2009-11-19"
"ripa","R (>= 2.8.1)","2009-11-19"
"ripa","rimage","2009-11-19"
"ripa","tcltk","2009-11-19"
"ripa","tkrplot","2009-11-19"
"ripa","e1071","2009-11-19"
"ripa","rggobi","2009-11-19"
"ripa","reshape","2009-11-19"
"ripa","methods","2009-11-19"
"risksetROC","R (>= 1.6.1)","2009-11-19"
"risksetROC","survival","2009-11-19"
"RItools","R (>= 2.2.0)","2009-11-19"
"RItools","methods","2009-11-19"
"RJaCGH","R (>= 2.7.0)","2009-11-19"
"rjacobi","R (>= 2.2.0)","2009-11-19"
"rjags","R (>= 2.7.0)","2009-11-19"
"rjags","coda (>= 0.13)","2009-11-19"
"rJava","R (>= 2.5.0)","2009-11-19"
"rJava","methods","2009-11-19"
"RJDBC","methods","2009-11-19"
"RJDBC","DBI","2009-11-19"
"RJDBC","rJava (>= 0.4-15)","2009-11-19"
"RJDBC","R (>= 2.4.0)","2009-11-19"
"rjson","R (>= 2.5.0)","2009-11-19"
"RKEA","RWeka","2009-11-19"
"RKEA","Snowball","2009-11-19"
"Rlab","R (>= 1.8.0)","2009-11-19"
"Rlab","utils","2009-11-19"
"Rlabkey","RCurl","2009-11-19"
"Rlabkey","rjson (>= 0.1.3)","2009-11-19"
"RLadyBug","R (>= 2.6.0)","2009-11-19"
"RLadyBug","methods","2009-11-19"
"RLadyBug","rJava (>= 0.5)","2009-11-19"
"RLadyBug","coda","2009-11-19"
"RLastFM","R (>= 2.8.0)","2009-11-19"
"RLastFM","XML","2009-11-19"
"RLastFM","RCurl","2009-11-19"
"RLMM","R (>= 2.1.0)","2009-11-19"
"RLMM","MASS","2009-11-19"
"Rlsf","snow","2009-11-19"
"Rlsf","gdata","2009-11-19"
"Rlsf","chron","2009-11-19"
"RM2","R (>= 2.7.1)","2009-11-19"
"RM2","msm","2009-11-19"
"rmeta","grid","2009-11-19"
"rmetasim","pegas","2009-11-19"
"rmetasim","ape","2009-11-19"
"rmetasim","ade4","2009-11-19"
"Rmpfr","methods","2009-11-19"
"Rmpfr","R (>= 2.8.0)","2009-11-19"
"Rmpi","R (>= 2.2.0)","2009-11-19"
"rms","Hmisc (>= 3.7)","2009-11-19"
"rms","survival (>= 2.35-6)","2009-11-19"
"RMySQL","R (>= 2.8.0)","2009-11-19"
"RMySQL","methods","2009-11-19"
"RMySQL","DBI (>= 0.2-2)","2009-11-19"
"RMySQL","utils","2009-11-19"
"RNetCDF","R (>= 1.7.0)","2009-11-19"
"Rniftilib","R (>= 1.8.0)","2009-11-19"
"RobAStBase","R(>= 2.7.0)","2009-11-19"
"RobAStBase","methods","2009-11-19"
"RobAStBase","distr(>= 2.0)","2009-11-19"
"RobAStBase","distrEx(>= 2.0)","2009-11-19"
"RobAStBase","distrMod(>= 2.0)","2009-11-19"
"RobAStBase","RandVar(>= 0.6.3)","2009-11-19"
"robCompositions","utils","2009-11-19"
"robCompositions","robustbase","2009-11-19"
"robCompositions","car","2009-11-19"
"robCompositions","e1071","2009-11-19"
"robCompositions","MASS","2009-11-19"
"robCompositions","compositions","2009-11-19"
"robfilter","R (>= 2.5.0)","2009-11-19"
"robfilter","robustbase","2009-11-19"
"robfilter","MASS","2009-11-19"
"RobLox","R(>= 2.7.0)","2009-11-19"
"RobLox","stats","2009-11-19"
"RobLox","distrMod(>= 2.0.1)","2009-11-19"
"RobLox","RobAStBase(>= 0.1.1)","2009-11-19"
"RobLoxBioC","R(>= 2.8.1)","2009-11-19"
"RobLoxBioC","methods","2009-11-19"
"RobLoxBioC","Biobase","2009-11-19"
"RobLoxBioC","affy","2009-11-19"
"RobLoxBioC","beadarray","2009-11-19"
"RobLoxBioC","distr","2009-11-19"
"RobLoxBioC","RobLox","2009-11-19"
"RobLoxBioC","lattice","2009-11-19"
"RobLoxBioC","RColorBrewer","2009-11-19"
"RobRex","R (>= 2.4.0)","2009-11-19"
"RobRex","ROptRegTS(>= 0.6.1)","2009-11-19"
"robust","R (>= 2.6.0)","2009-11-19"
"robust","MASS","2009-11-19"
"robust","lattice","2009-11-19"
"robust","robustbase","2009-11-19"
"robust","rrcov","2009-11-19"
"robust","stats","2009-11-19"
"robustbase","R (>= 2.6.1)","2009-11-19"
"robustbase","stats","2009-11-19"
"robustbase","graphics","2009-11-19"
"robustbase","methods","2009-11-19"
"robustX","robustbase","2009-11-19"
"ROCR","gplots","2009-11-19"
"ROCR","methods","2009-11-19"
"RODBC","R (>= 2.9.0)","2009-11-19"
"RODBC","utils","2009-11-19"
"rootSolve","R (>= 2.01)","2009-11-19"
"ROptEst","R(>= 2.7.0)","2009-11-19"
"ROptEst","methods","2009-11-19"
"ROptEst","distr(>= 2.0)","2009-11-19"
"ROptEst","distrEx(>= 2.0)","2009-11-19"
"ROptEst","distrMod(>= 2.0)","2009-11-19"
"ROptEst","RandVar(>= 0.6.4)","2009-11-19"
"ROptEst","RobAStBase","2009-11-19"
"ROptEstOld","R(>= 2.4.0)","2009-11-19"
"ROptEstOld","methods","2009-11-19"
"ROptEstOld","distr(>= 2.2)","2009-11-19"
"ROptEstOld","distrEx(>= 2.2)","2009-11-19"
"ROptEstOld","RandVar(>= 0.7)","2009-11-19"
"ROptRegTS","R (>= 2.4.0)","2009-11-19"
"ROptRegTS","methods","2009-11-19"
"ROptRegTS","distr(>= 1.9)","2009-11-19"
"ROptRegTS","distrEx(>= 1.9)","2009-11-19"
"ROptRegTS","RandVar(>= 0.6)","2009-11-19"
"ROptRegTS","ROptEstOld(>= 0.5.2)","2009-11-19"
"ROracle","R (>= 2.3.0)","2009-11-19"
"ROracle","methods","2009-11-19"
"ROracle","DBI (>= 0.1-11)","2009-11-19"
"roxygen","digest","2009-11-19"
"Rpad","graphics","2009-11-19"
"Rpad","utils","2009-11-19"
"Rpad","grDevices","2009-11-19"
"rpanel","R (>= 2.5)","2009-11-19"
"rpanel","tcltk","2009-11-19"
"rpart","R (>= 2.7.0)","2009-11-19"
"rpart","graphics","2009-11-19"
"rpart","stats","2009-11-19"
"rpart","grDevices","2009-11-19"
"rpartOrdinal","rpart","2009-11-19"
"RPMM","R (>= 2.3.1)","2009-11-19"
"RPMM","cluster","2009-11-19"
"rPorta","R (>= 2.6.0)","2009-11-19"
"RPostgreSQL","R (>= 2.9.0)","2009-11-19"
"RPostgreSQL","methods","2009-11-19"
"RPostgreSQL","DBI (>= 0.1-4)","2009-11-19"
"rpubchem","R (>= 2.0.0)","2009-11-19"
"rpubchem","XML","2009-11-19"
"rpubchem","car","2009-11-19"
"rpvm","R (>= 1.8.0)","2009-11-19"
"RPyGeo","shapefiles","2009-11-19"
"RPyGeo","RSAGA","2009-11-19"
"RQDA","R (>= 2.5.0)","2009-11-19"
"RQDA","DBI","2009-11-19"
"RQDA","RSQLite","2009-11-19"
"RQDA","gWidgets (>= 0.0-31)","2009-11-19"
"RQDA","gWidgetsRGtk2 (>= 0.0-36)","2009-11-19"
"RQDA","igraph","2009-11-19"
"rqmcmb2","quantreg","2009-11-19"
"RQuantLib","R (>= 2.7.0)","2009-11-19"
"RQuantLib","Rcpp (>= 0.6.4)","2009-11-19"
"rrcov","methods","2009-11-19"
"rrcov","robustbase","2009-11-19"
"rrcov","pcaPP","2009-11-19"
"rrcov","mvtnorm","2009-11-19"
"rrp","rpart","2009-11-19"
"Rsac","stats","2009-11-19"
"RSEIS","RPMG","2009-11-19"
"Rserve","R (>= 1.5.0)","2009-11-19"
"Rsge","snow","2009-11-19"
"RSiena","R (>= 2.7.0)","2009-11-19"
"RSiteSearch","brew","2009-11-19"
